Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Jiggs Ullery,/U/UlleJi20.htm,TB-WB-FB,0,1,1922,False
Jimmy Van Dyke,/V/VanDJi20.htm,WB-TB-BB,0,3,1923,False
Art Van Tone,/V/VanTAr20.htm,WB-DB,0,4,1946,False
Joe Vance,/V/VancJo20.htm,WB-FB,0,1,1931,False
Dick Vick,/V/VickDi20.htm,WB-BB-TB,0,3,1926,False
George Wanless,/W/WanlGe20.htm,WB-E-G,0,2,1923,False
 Ward,/W/Wardxx20.htm,TB-WB,0,1,1920,False
 Warren,/W/Warrxx20.htm,WB,0,1,1920,False
Earl Warweg,/W/WarwEa20.htm,WB,0,1,1921,False
Charlie Way,/W/WayxCh20.htm,WB,0,4,1924,False
Bodie Weldon,/W/WeldBo20.htm,WB-TB,0,1,1920,False
Rabbit Weller,/W/WellRa20.htm,WB,0,1,1933,False
Ellery White,/W/WhitEl20.htm,WB-FB,0,1,1926,False
Mac White,/W/WhitMa20.htm,E-WB,0,2,1923,False
Rollie Williams,/W/WillRo25.htm,WB-BB,0,1,1923,False
Lee Wilson,/W/WilsLe20.htm,E-WB,0,3,1931,False
Mule Wilson,/W/WilsMu20.htm,WB-HB,0,8,1933,False
Stu Wilson,/W/WilsSt23.htm,E-WB-TB,0,1,1932,False
Whitey Wolter,/W/WoltWh20.htm,TB-WB-BB,0,1,1924,False
Marv Wood,/W/WoodMa20.htm,WB-FB-E,0,1,1924,False
Joe Work,/W/WorkJo20.htm,E-WB,0,3,1925,False
Howie Yeager,/Y/YeagHo20.htm,WB,0,1,1941,False
Henry Zehrer,/Z/ZehrHe20.htm,FB-WB,0,1,1926,False
Jerry Zeller,/Z/ZellJe20.htm,WB-BB,0,1,1921,False
Giff Zimmerman,/Z/ZimmGi20.htm,WB-TB,0,2,1925,False
Roy Zimmerman,/Z/ZimmRo20.htm,QB-WB-K,0,9,1948,False
