Name,URL,Position,HallOfFame,TotalYears,LastYear,Active,MVP,Pro Bowl,All-Pro,SB Champ,AP PoY
Dan Brandenburg,/B/BranDa20.htm,LB,0,3,1999,False,0,0,0,0,0
David Brandon,/B/BranDa21.htm,LB,0,11,1997,False,0,0,0,0,0
John Brantley,/B/BranJo21.htm,LB,0,4,1992,False,0,0,0,0,0
Scot Brantley,/B/BranSc20.htm,LB,0,8,1987,False,0,0,0,0,0
David Braxton,/B/BraxDa20.htm,LB,0,6,1994,False,0,0,0,0,0
Robert Brazile,/B/BrazRo00.htm,LB,1,10,1984,False,0,7,2,0,0
Ed Breding,/B/BredEd20.htm,LB,0,2,1968,False,0,0,0,0,0
Rod Breedlove,/B/BreeRo00.htm,LB,0,8,1967,False,0,1,0,0,0
Gene Breen,/B/BreeGe20.htm,LB,0,5,1968,False,0,0,0,0,0
Carl Brettschneider,/B/BretCa20.htm,LB,0,8,1963,False,0,0,0,0,0
Bob Breunig,/B/BreuBo00.htm,LB,0,10,1984,False,0,3,0,1,0
Johnny Brewer,/B/BrewJo00.htm,TE-LB-DE,0,10,1970,False,0,1,0,0,0
Greg Brezina,/B/BrezGr00.htm,LB,0,12,1979,False,0,1,0,0,0
Bill Brian,/B/BriaBi20.htm,T-C-LB,0,2,1936,False,0,0,0,0,0
Tom Briehl,/B/BrieTo20.htm,LB,0,3,1987,False,0,0,0,0,0
O.J. Brigance,/B/BrigO.20.htm,LB,0,7,2002,False,0,0,0,1,0
Diyral Briggs,/B/BrigDi99.htm,LB,0,2,2010,False,0,0,0,1,0
Lance Briggs,/B/BrigLa99.htm,LB,0,12,2014,False,0,7,1,0,0
Keith Brooking,/B/BrooKe00.htm,LB,0,15,2012,False,0,5,0,0,0
Bobby Brooks,/B/BrooBo21.htm,LB,0,4,2002,False,0,0,0,0,0
Derrick Brooks,/B/BrooDe00.htm,LB,1,14,2008,False,0,11,5,1,0
Jamal Brooks,/B/BrooJa20.htm,LB,0,6,2006,False,0,0,0,0,0
Jon Brooks,/B/BrooJo20.htm,LB,0,2,1980,False,0,0,0,0,0
Michael Brooks,/B/BrooMi01.htm,LB,0,10,1996,False,0,1,0,0,0
Jay Brophy,/B/BropJa20.htm,LB,0,4,1987,False,0,0,0,0,0
Aaron Brown,/B/BrowAa21.htm,LB,0,10,1987,False,0,0,0,0,0
Barry Brown,/B/BrowBa00.htm,TE-LB,0,5,1970,False,0,0,0,0,0
Bill Brown,/B/BrowBi21.htm,LB,0,1,1960,False,0,0,0,0,0
Chad Brown,/B/BrowCh04.htm,LB,0,15,2007,False,0,3,2,0,0
Cornell Brown,/B/BrowCo20.htm,LB,0,8,2004,False,0,0,0,1,0
Dave Brown,/B/BrowDa22.htm,LB,0,1,1987,False,0,0,0,0,0
Fred Brown,/B/BrowFr21.htm,LB-TE,0,5,1969,False,0,0,0,0,0
Guy Brown,/B/BrowGu20.htm,LB,0,6,1982,False,0,0,0,1,0
