Name,URL,Position,HallOfFame,TotalYears,LastYear,Active,MVP,Pro Bowl,All-Pro,SB Champ,AP PoY
Merle Hapes,/H/HapeMe20.htm,FB,0,5,1946,False,0,0,0,0,0
Pat Harder,/H/HardPa00.htm,FB-LB,0,8,1953,False,0,2,0,0,0
Lem Harkey,/H/HarkLe20.htm,FB,0,1,1955,False,0,0,0,0,0
Jack Harris,/H/HarrJa21.htm,FB-E-HB,0,2,1926,False,0,0,0,0,0
Ken Harris,/H/HarrKe20.htm,FB,0,1,1923,False,0,0,0,0,0
Leon Hart,/H/HartLe01.htm,E-FB-DE,0,8,1957,False,0,1,1,0,0
Pete Hart,/H/HartPe00.htm,FB,0,1,1960,False,0,0,0,0,0
Ron Hatcher,/H/HatcRo20.htm,FB,0,1,1962,False,0,0,0,0,0
Ken Hauser,/H/HausKe20.htm,FB-BB,0,4,1930,False,0,0,0,0,0
Norbert Hayes,/H/HayeNo20.htm,E-FB,0,2,1923,False,0,0,0,0,0
Ray Hayes,/H/HayeRa00.htm,FB,0,1,1961,False,0,0,0,0,0
Leon Heath,/H/HeatLe20.htm,FB-HB,0,3,1953,False,0,0,0,0,0
Madison Hedgecock,/H/HedgMa00.htm,FB,0,6,2010,False,0,0,0,1,0
Wilbur Henderson,/H/HendWi20.htm,FB,0,1,1920,False,0,0,0,0,0
William Henderson,/H/HendWi00.htm,FB,0,12,2006,False,0,1,1,1,0
Chris Hetherington,/H/HethCh00.htm,FB,0,11,2006,False,0,0,0,0,0
Larry Hickman,/H/HickLa00.htm,FB,0,2,1960,False,0,0,0,0,0
Charley Hill,/H/HillCh21.htm,TB-QB-FB-BB,0,3,1926,False,0,0,0,0,0
Chuck Hill,/H/HillCh22.htm,FB-WB-E,0,1,1925,False,0,0,0,0,0
Irv Hill,/H/HillIr20.htm,BB-FB-LB-DB,0,3,1933,False,0,0,0,0,0
Mack Lee Hill,/H/HillMa00.htm,FB-HB,0,2,1965,False,0,1,0,0,0
Clarke Hinkle,/H/HinkCl20.htm,FB-LB-HB-DB,1,10,1941,False,0,3,4,0,0
Buckets Hirsch,/H/HirsBu20.htm,QB-FB,0,3,1949,False,0,0,0,0,0
Joe Hoague,/H/HoagJo20.htm,FB-HB,0,6,1946,False,0,0,0,0,0
Merwin Hodel,/H/HodeMe20.htm,FB,0,1,1953,False,0,0,0,0,0
James Hodgins,/H/HodgJa00.htm,FB,0,8,2006,False,0,0,0,1,0
Dick Hoerner,/H/HoerDi00.htm,FB,0,6,1952,False,0,1,0,0,0
Jon Hoese,/H/HoesJo00.htm,FB,0,1,2012,False,0,0,0,0,0
Dalton Hoffman,/H/HoffDa00.htm,FB,0,2,1965,False,0,0,0,0,0
Jake Hoffman,/H/HoffJa21.htm,FB,0,1,1925,False,0,0,0,0,0
John Hoffman,/H/HoffJo00.htm,HB-FB-E-LB,0,8,1956,False,0,2,0,0,0
John Hollar,/H/HollJo21.htm,FB,0,2,1949,False,0,0,0,0,0
Joe Hollingsworth,/H/HollJo22.htm,FB,0,3,1951,False,0,0,0,0,0
Mike Holovak,/H/HoloMi20.htm,FB-LB,0,3,1948,False,0,0,0,0,0
Harry Hooligan,/H/HoolHa20.htm,FB,0,1,1965,False,0,0,0,0,0
Brad Hoover,/H/HoovBr00.htm,FB,0,10,2009,False,0,0,0,0,0
Paul Hornung,/H/HornPa00.htm,HB-FB-QB,1,10,1966,False,1,2,2,1,0
